id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
Ugy4ZBwy3TQbVXyQD0h4AaABAg,0,0,"2022-08-20 14:38:44","Benjamin Ajd",Hahahahahahhahahahah,UCR2WwWTzy0sTgI6TsoftLTQ,http://www.youtube.com/channel/UCR2WwWTzy0sTgI6TsoftLTQ,0,,
UgxiSYoDYBm0gL5hY0Z4AaABAg,0,0,"2022-08-18 19:00:24","Benjamin Ajd",😂😂😂😂😂,UCR2WwWTzy0sTgI6TsoftLTQ,http://www.youtube.com/channel/UCR2WwWTzy0sTgI6TsoftLTQ,0,,
UgyEWgzMXN3TbLVzU7x4AaABAg,0,0,"2022-08-13 07:50:57","Mark Lavric","Zaradi takih voditeljev kot je gospod Pucar in ostali na POP TV in A kanal na zalost se vedno gledam informativni program RTV SLO pa ceprav je zgolj “levi” propagandni kanal.,,,, Zalostno a resnicno",UC7nRvA3RBMXDGshWef792tQ,http://www.youtube.com/channel/UC7nRvA3RBMXDGshWef792tQ,0,,
UgxglB45hsvewzO0dSR4AaABAg,0,0,"2022-03-16 19:10:04","marija rodic","Ima ih 10 alo",UCDits1ES-JIubMtnowayzBg,http://www.youtube.com/channel/UCDits1ES-JIubMtnowayzBg,0,,
UgxiK8-ozZnWqbXDh0F4AaABAg,0,0,"2022-03-16 19:09:11","marija rodic","Edi vi se obnasate kot da bi se pravdali na sudišcu skrajno nekulturono",UCDits1ES-JIubMtnowayzBg,http://www.youtube.com/channel/UCDits1ES-JIubMtnowayzBg,0,,
Ugx5dzsFvJfW_RZgmQp4AaABAg,0,0,"2022-01-05 12:58:39","May Munih Krapež","ko bi se še zdaj novinarji tako postavili za javnost.",UC5dE8nkXKWA8YcQ8m2FEQmA,http://www.youtube.com/channel/UC5dE8nkXKWA8YcQ8m2FEQmA,0,,
UgyrshWkgTPC2uHJq5d4AaABAg,0,0,"2021-12-02 02:41:23","Jugo Kiss","Ne daj se Ines, ne daj se Zoki.",UCAlgJAhd5ab_ffglBpLzU3Q,http://www.youtube.com/channel/UCAlgJAhd5ab_ffglBpLzU3Q,0,,
UgwivqPEJZ0IR502KhZ4AaABAg,0,0,"2021-11-29 10:59:10","10 Downing Street","yo turbo shoutout from gnojisce",UCfpwglGq5RAy5aSiHSpoqAg,http://www.youtube.com/channel/UCfpwglGq5RAy5aSiHSpoqAg,0,,
UgxpWlgCBp5CNy0xs8N4AaABAg,0,0,"2021-09-16 15:25:31","Ne maram butlov","Ne ne skos ne ne fuuuul ga je raztrgu kvečmu sebe je raztrgu",UCr-NIB_gK1TtHN_bvn8V8Ng,http://www.youtube.com/channel/UCr-NIB_gK1TtHN_bvn8V8Ng,0,,
UgwLqqfjVnBy2-8gG-p4AaABAg,0,0,"2021-07-08 13:03:24","гробари југ","hahahahha kje je tu edi &quot;raztrgal&quot; jankovica. dokazal je le da je nekulturen in ne pusti jankovica do beseda",UCAA9EtbF6rWSaMoq8IfvVfQ,http://www.youtube.com/channel/UCAA9EtbF6rWSaMoq8IfvVfQ,0,,
UgzySeshN_EzJ6avVj94AaABAg,0,0,"2021-06-25 16:14:33","lora dejmanlora","Srb je.lopof sovražnik slovenije.stirajte ga v srbijo.",UC9epPo7rhCgNGKabN1SqO9w,http://www.youtube.com/channel/UC9epPo7rhCgNGKabN1SqO9w,0,,
UgzQ-Cu9Xv7kEwscPFJ4AaABAg,0,0,"2021-05-28 15:57:38","Marjan doberšek","2021 se zmeraj je župan",UC49xPQm2ldPqaA7A6zF3kmQ,http://www.youtube.com/channel/UC49xPQm2ldPqaA7A6zF3kmQ,0,,
UgwbDyft7wPsQ1TxzaF4AaABAg,0,0,"2021-05-27 01:00:29","Ivan Nenov",",.,. ZOKI je legenda zoki je kralj ,.,.domačini so mu folš kerje čudovit moški ,.,.lako biga najel zarasplod čebi oplodil tele posušene slovenke potomci bi bili precej drugačni iskani in spoštovani ,.,.",UCfMDwb4pL_HqtRV5lezu5mA,http://www.youtube.com/channel/UCfMDwb4pL_HqtRV5lezu5mA,0,,
Ugxqs1MAmHIuN4sRgRl4AaABAg,0,1,"2021-03-26 17:18:48","Tina RuTe","Ta Edi je totalno neolikan.",UC9rPc7lFEFEEI25o8hy680g,http://www.youtube.com/channel/UC9rPc7lFEFEEI25o8hy680g,0,,
UgwWaPR3XzBXMPiRNkJ4AaABAg,0,0,"2021-02-05 16:43:11","Mateja Katič",Lol,UCiCgV9ipuHWWyj2cCbHvZRA,http://www.youtube.com/channel/UCiCgV9ipuHWWyj2cCbHvZRA,0,,
Ugx7uIPo98h9R4LNE9V4AaABAg,0,1,"2020-12-25 10:52:48","Fit Buy","To je bilo predno se je zamenjal urednik na POPTV. 2020 pa je POPTV postala le še podaljšana roka partije in s tem pristranski medij in se pridružil RTV-ju kjer je baza partijskih lakajev.",UCYuJMYfk926Onq2Ryiy64qw,http://www.youtube.com/channel/UCYuJMYfk926Onq2Ryiy64qw,0,,
UgxuwdcLIN9LHos7x6F4AaABAg,0,0,"2020-12-24 22:08:05","Martin Otrin","jankovič kriminalc",UCSqBepO7TDAl5gkG-Qtcp1w,http://www.youtube.com/channel/UCSqBepO7TDAl5gkG-Qtcp1w,0,,
UgxgwhPdf0Dj8FQQE_V4AaABAg,0,1,"2020-10-15 09:03:43","Anita Petrovicki","Gtozljive posnetke dajejo na ju tube in dajejo grozne posnetke od muck maček maček skače po mucki mucka pa od bolečin joka prosim pa pazit na zivali in ne maček po mucki skače da joka od bolečin <br>Osebe prosim tiste ki imajo zivali naj pazijo na mucke ker mačkoni so grobi do muck mucke pa trpijo prosim da se z muckami lepo ravna <br>Hvala za razumevanje",UCBYSkWli0QxJhdU0rqVie2w,http://www.youtube.com/channel/UCBYSkWli0QxJhdU0rqVie2w,0,,
UgwgIzto_GSwWdmf-2x4AaABAg,0,0,"2020-10-08 20:05:57","D lin","Ja se 29 miljonov",UCAKm-GY1edL-jaTfrGKCIFQ,http://www.youtube.com/channel/UCAKm-GY1edL-jaTfrGKCIFQ,0,,
UgyMoGktux6swasrUwV4AaABAg,0,1,"2020-08-24 21:51:33",TUNER,:D,UC4xvqFXPA5yN6oMLiky0XXg,http://www.youtube.com/channel/UC4xvqFXPA5yN6oMLiky0XXg,0,,
UgxDyLYGPJ3pzWcpLfh4AaABAg,1,0,"2019-11-24 08:25:32","Ruhide Iljazi","Jezik slovenski ti serem",UC6zdqWcWe22mBwgZBef50pA,http://www.youtube.com/channel/UC6zdqWcWe22mBwgZBef50pA,0,,
UgxDyLYGPJ3pzWcpLfh4AaABAg.91hxbzJOFcG92bkWtqBtWP,,1,"2019-12-16 19:07:04",TheSlovenca,"I zašto onda sereš ovde? Marš u uto...",UCxpOMXcN_FU-2d-cO5Se8Mg,http://www.youtube.com/channel/UCxpOMXcN_FU-2d-cO5Se8Mg,1,UgxDyLYGPJ3pzWcpLfh4AaABAg,"Ruhide Iljazi"
Ugxkx9aFL6rFBxzm6gt4AaABAg,0,0,"2019-11-24 08:25:20","Ruhide Iljazi","Jezik slovenski ti serem",UC6zdqWcWe22mBwgZBef50pA,http://www.youtube.com/channel/UC6zdqWcWe22mBwgZBef50pA,0,,
UgxsuY2FO5PIq0-Z3ZB4AaABAg,0,0,"2019-11-24 08:25:05","Ruhide Iljazi","Jezik slovenski ti serem",UC6zdqWcWe22mBwgZBef50pA,http://www.youtube.com/channel/UC6zdqWcWe22mBwgZBef50pA,0,,
Ugygy8q01_gPQYngDxB4AaABAg,0,0,"2019-11-24 08:23:47","Ruhide Iljazi","Ja cu vam strat slovensko zname obema",UC6zdqWcWe22mBwgZBef50pA,http://www.youtube.com/channel/UC6zdqWcWe22mBwgZBef50pA,0,,
UgxW0mxIrqPr1SgXb7B4AaABAg,0,1,"2019-11-17 19:36:04","ULTRAS Xy",2019,UC450kEk-JFwUAo7VNMLd1jA,http://www.youtube.com/channel/UC450kEk-JFwUAo7VNMLd1jA,0,,
UgyjS7kehpHjud7zs1B4AaABAg,0,0,"2019-11-16 23:36:19","Hajri Iljazi","Me be ne izdamo",UCCieraXTsRAxZJfKOnqNPbA,http://www.youtube.com/channel/UCCieraXTsRAxZJfKOnqNPbA,0,,
UgxTx03JIIejY6Id2_94AaABAg,0,0,"2019-11-16 23:35:52","Hajri Iljazi","Sposhtujtemi ruski princa princ nemc",UCCieraXTsRAxZJfKOnqNPbA,http://www.youtube.com/channel/UCCieraXTsRAxZJfKOnqNPbA,0,,
UgxIIwYmiJtEpiyJN3Z4AaABAg,0,0,"2019-10-15 10:44:57","Enver Iljazi","je j3bo sh3nazije shabani",UCvlpob7WxIQr7l02s9dJ4nA,http://www.youtube.com/channel/UCvlpob7WxIQr7l02s9dJ4nA,0,,
UgzlifptBCEzG6w8gIJ4AaABAg,0,0,"2019-10-15 10:44:47","Enver Iljazi","soran usrana guzicq",UCvlpob7WxIQr7l02s9dJ4nA,http://www.youtube.com/channel/UCvlpob7WxIQr7l02s9dJ4nA,0,,
UgxdwOfpvRDngQ9_p8x4AaABAg,0,0,"2019-10-09 16:33:15","Hajri Iljazi",Zdokomentom,UClcWrubaoTRpeUjnWmg0jnQ,http://www.youtube.com/channel/UClcWrubaoTRpeUjnWmg0jnQ,0,,
Ugy2pu8DbSN83ymMBJt4AaABAg,0,0,"2019-10-09 16:32:05","Hajri Iljazi","Vratite ruska loto od 1996 275 mega i do 2019loto belorusije od mene",UClcWrubaoTRpeUjnWmg0jnQ,http://www.youtube.com/channel/UClcWrubaoTRpeUjnWmg0jnQ,0,,
UgzERDj2dkcAf1AYa9x4AaABAg,0,5,"2019-08-22 17:39:50","Mihael Mauric","2019 ?",UCNupQ9hqH-jRcezS1kx_b6A,http://www.youtube.com/channel/UCNupQ9hqH-jRcezS1kx_b6A,0,,
UgwtI700XosOc13_uXF4AaABAg,0,1,"2019-03-01 19:04:18","Alix'x WorkShop","Jankec trpa že četrti mandat... Samo če bo zdrav jih bo nabiu še 4 zihr... :D",UC-8ULLt3eAHwUKmHrgty1cA,http://www.youtube.com/channel/UC-8ULLt3eAHwUKmHrgty1cA,0,,
UgzyAlfPwNnnoNBZYGp4AaABAg,0,1,"2018-09-03 23:37:56","alex ulbl","Ej,sem Mariborčan z mariborskimi problemi in našim županom. Kaj še dela to tele tako dolgo na položaju župana glavnega mesta??! 😠",UC596xXkZzbh-3YhOTNU-Iag,http://www.youtube.com/channel/UC596xXkZzbh-3YhOTNU-Iag,0,,
UgzMDY1tPCXeHJQxfKt4AaABAg,1,0,"2018-08-22 06:10:35","Jaka Najdenov","Neverjetno, da je zaradi posameznika napaden cel narod. Sramota... Kako že gre? Ne vrag, le sosed...",UC_dl2n8aiBSR0zEw3imKV2A,http://www.youtube.com/channel/UC_dl2n8aiBSR0zEw3imKV2A,0,,
UgzMDY1tPCXeHJQxfKt4AaABAg.8kEpIxL3Uev8lMIZEghbf5,,0,"2018-09-19 00:21:02",SlizzyPoko,"Ne Hrvat, le sosed...",UC7fJwjh6_hrrB7-3SlaHv7w,http://www.youtube.com/channel/UC7fJwjh6_hrrB7-3SlaHv7w,1,UgzMDY1tPCXeHJQxfKt4AaABAg,"Jaka Najdenov"
UgzJgyULxFCO-J-R3GV4AaABAg,0,0,"2018-01-22 18:24:46","Neki Kine","Ne ne...hahah člaan tip Ankarančlan",UCyBOC9AVKSWHnSCWI1sMOdg,http://www.youtube.com/channel/UCyBOC9AVKSWHnSCWI1sMOdg,0,,
UgwpH-rf_pGP8XoDkEl4AaABAg,0,0,"2017-10-25 20:20:29","Ana Kosir","ampak to je največji lopov, pa pol pismen, za njega velja prav poseben zakon oMERTA, hiša je moa ampak jaz sem jo dal sino, pač še ni prepisana,k in tega bedaka imamo za župana, norčuje se iz vvsweh nas SLIVENcev in nas imajo južnjaki Ć..... za norca, kdaj se bomo popolnoma osamosvojili v Lj. skoraj več ne slišiš slovenščine.",UCzgTpP4mwpHe0Y5JL2vfNlw,http://www.youtube.com/channel/UCzgTpP4mwpHe0Y5JL2vfNlw,0,,
Ugz9flRKG0PJ1GRLGeR4AaABAg,0,0,"2017-10-23 15:28:02","Nurburgring Runs","Jankovicu se jebe2 on ima svoje miljone, kdor ima denar ima moč, lahko mi ga samo fafajo to je njegova mantra. Bo prišel čas ko bomo te klošarje balkanske spet totalno prehitel gospodarsko, politično in športno. Slovenija je še vedno zelo mlada država in se spopada z menjavo zastarelih zakonov. Tisti balkanci ki so slovenijo vzeli za svojo in so tu srečni uživajte imejte se radi, ne prenašam pa teh budal ki se norčujejo iz našega jezika in ne govorijo slovenščine iz principa ker sovražijo slovenijo in komaj čakajo vikende, dopuste in počitnice da se vratijo u bosno, srbijo itd, taki so direkt za v hudo jamo",UCoxtjuk5W6HRcr1IR-536uw,http://www.youtube.com/channel/UCoxtjuk5W6HRcr1IR-536uw,0,,
Ugyj0XOQUJLzNxhlWT14AaABAg,0,3,"2017-10-14 14:51:52","x munki","tip ma jajca lol, le kaj je pucer skonzumiral pred to oddajo",UC98zjfpOEVcW22DbJewQDpA,http://www.youtube.com/channel/UC98zjfpOEVcW22DbJewQDpA,0,,
UggYauKtH_L_XXgCoAEC,0,0,"2017-07-13 20:36:07","Monika Primc","Edi Pucer če bi vi malo manj govorili bi mi morda malo več slišali.",UCPpqY7oZL4XwOCIJjNe4uOQ,http://www.youtube.com/channel/UCPpqY7oZL4XwOCIJjNe4uOQ,0,,
UghykoHeUTwHMXgCoAEC,0,0,"2017-06-24 11:29:52",SHARPY,"jutri bo dež",UCJ0xRFX6LKk3LtRATg3VRog,http://www.youtube.com/channel/UCJ0xRFX6LKk3LtRATg3VRog,0,,
UghniIJB3jW62ngCoAEC,0,1,"2017-06-15 20:28:12",nokiatel,"dobr ga je..",UCWmQddgdyOX2tBITz4mmS8g,http://www.youtube.com/channel/UCWmQddgdyOX2tBITz4mmS8g,0,,
UggHFW1mdO_TSHgCoAEC,0,0,"2017-01-06 21:11:10","Mateja Terčič","cist prov mu je supak en",UCVAEDBZesC5N7C8wQGG2kDg,http://www.youtube.com/channel/UCVAEDBZesC5N7C8wQGG2kDg,0,,
Ughkiqv-pE2vuHgCoAEC,0,0,"2016-12-11 19:03:52","Julijan Grajfoner","NIZKA hhahaa sej piše da je fake",UCFbzofseMwAmyaZftJl_lvA,http://www.youtube.com/channel/UCFbzofseMwAmyaZftJl_lvA,0,,
UgiIuwnXvjobJngCoAEC,0,0,"2016-11-06 19:20:09",Tilexz,ha,UCvulsMnaOp5S1Zc8cIzwr9Q,http://www.youtube.com/channel/UCvulsMnaOp5S1Zc8cIzwr9Q,0,,
Uggvkz-YoXsTf3gCoAEC,0,0,"2016-11-02 15:27:22","Peter M","de de",UCPHo9pJdLf19WgUl_eihqmQ,http://www.youtube.com/channel/UCPHo9pJdLf19WgUl_eihqmQ,0,,
UggC7tuiJG7QhHgCoAEC,0,0,"2016-09-16 14:30:22","Leja Meglič","prov mu je da ga je rstrgal",UCtJZZ5r6TbDZRSzCb1SJXTw,http://www.youtube.com/channel/UCtJZZ5r6TbDZRSzCb1SJXTw,0,,
Ugj0qQjcADycMXgCoAEC,0,5,"2016-08-25 22:44:25","Flash Light","Dokler boste ljudje podpirali Jankoviča in njemu podobne, bo slovenija v totalnem kurcu ... Namesto bi šli na ulice in protestirali proti takim lopovom kot je on, janša, bavčar itd ... jih raje hvalite in nosite v nebesa ... kreteni.",UCXXHRfZT7Szbx6F9B9_P9eA,http://www.youtube.com/channel/UCXXHRfZT7Szbx6F9B9_P9eA,0,,
UgjgjbuHt6CT5ngCoAEC,3,0,"2016-05-23 14:32:08",haisenberg,"Zoran Jankovic je najboljši župan Ljubljane v samostojni Sloveniji.",UC424ZLNJrJExuNp5faC_fxg,http://www.youtube.com/channel/UC424ZLNJrJExuNp5faC_fxg,0,,
UgjgjbuHt6CT5ngCoAEC.8EDi4-dxZKc8I7Pbi-q12W,,0,"2016-08-28 13:52:14","Lucija Zore","Spet: smesno",UCdXOq7wTO54NqIpuEtQ--hw,http://www.youtube.com/channel/UCdXOq7wTO54NqIpuEtQ--hw,1,UgjgjbuHt6CT5ngCoAEC,haisenberg
UgjgjbuHt6CT5ngCoAEC.8EDi4-dxZKc8I0cbE1jr1K,,2,"2016-08-25 22:39:49","Flash Light","Seveda je lahko najboljši župan v sloveniji, ko pa ima svoje ljudi na zelo visokih položajih, zraven tega pa država ves denar porine v lj ... močvirniki tega ne boste nikoli hoteli razumeti.",UCXXHRfZT7Szbx6F9B9_P9eA,http://www.youtube.com/channel/UCXXHRfZT7Szbx6F9B9_P9eA,1,UgjgjbuHt6CT5ngCoAEC,haisenberg
UgjgjbuHt6CT5ngCoAEC.8EDi4-dxZKc8GHW-TKrwkX,,4,"2016-07-13 18:57:40","Lucija Zore",smesno,UCdXOq7wTO54NqIpuEtQ--hw,http://www.youtube.com/channel/UCdXOq7wTO54NqIpuEtQ--hw,1,UgjgjbuHt6CT5ngCoAEC,haisenberg
UgjHhl_xjpJTxngCoAEC,0,0,"2016-04-10 15:08:49",Alebarasi,"Ahhh, komentarji ... Ali si Jankovićev, ali pa Janšev. Možnost neopredeljenosti oz. &quot;nobeden od njiju me ne zanima&quot; sploh ne obstaja",UCJMEYyfbm3VItcIx0TyE_DA,http://www.youtube.com/channel/UCJMEYyfbm3VItcIx0TyE_DA,0,,
Ugg9Vy5-uyjE53gCoAEC,2,2,"2016-02-01 00:34:13",MakeSh00t,"brez zorana bi ljubljana bila low skilled look. Plus stadion vse zivo ima ljubljana. Kaj koga briga kaj ima on kero hiso. Kaj koga briga kaj kdo ima. pa da ima ferarija ....boli me dupe.",UCmic3lsc5qUBzj7oSXLVQ_g,http://www.youtube.com/channel/UCmic3lsc5qUBzj7oSXLVQ_g,0,,
Ugg9Vy5-uyjE53gCoAEC.89gp8yUPLKd8I0t67WEAk2,,0,"2016-08-26 01:03:59",MakeSh00t,"A res ? Amerika nemcija od cesa se gradi od zraka ? drzavni denar naj gre za gradnjo in sluzbe. A ne za trosarino. Naj gradijo cim vec... da bo lepa slovenija ne pa afganistan.",UCmic3lsc5qUBzj7oSXLVQ_g,http://www.youtube.com/channel/UCmic3lsc5qUBzj7oSXLVQ_g,1,Ugg9Vy5-uyjE53gCoAEC,MakeSh00t
Ugg9Vy5-uyjE53gCoAEC.89gp8yUPLKd8I0crBR--2j,,2,"2016-08-25 22:42:00","Flash Light","Le kako je najbolj zadolžena občina daleč najbolj razvita? Saj res ... državni denar, ki nam ga kradejo politiki po celi sloveniji, gre v ljubljano ... Toliko objektov se nikjer v slovniji ni zgradilo na državne stroške, kot v LJ.",UCXXHRfZT7Szbx6F9B9_P9eA,http://www.youtube.com/channel/UCXXHRfZT7Szbx6F9B9_P9eA,1,Ugg9Vy5-uyjE53gCoAEC,MakeSh00t
UgiBRPgFTDVSCXgCoAEC,1,1,"2015-04-04 15:47:27","LOLEK A BOLEK","Zoki kralj,neprecenljivo.",UCqgXPPWcK0UT09t-MVdp_WA,http://www.youtube.com/channel/UCqgXPPWcK0UT09t-MVdp_WA,0,,
UgiBRPgFTDVSCXgCoAEC.7-H0Z7-9g2492bjilmqEQI,,2,"2019-12-16 19:00:05",TheSlovenca,"A ti si pa noj, ki ne more potegnit glave iz peska?",UCxpOMXcN_FU-2d-cO5Se8Mg,http://www.youtube.com/channel/UCxpOMXcN_FU-2d-cO5Se8Mg,1,UgiBRPgFTDVSCXgCoAEC,"LOLEK A BOLEK"
Ugit4VY19XPxW3gCoAEC,0,10,"2014-11-12 12:26:05",smallpotatoes989,"Zoki je car.",UCU-vD4g4sA02u0lW1F3O_Yg,http://www.youtube.com/channel/UCU-vD4g4sA02u0lW1F3O_Yg,0,,
UghyNmg6lhjEG3gCoAEC,2,4,"2014-05-27 17:50:31","G. Realist","PLAVAJTE ĆEFURI PLAVAJTE HAHAHAHAHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA",UC3S81XKsDN4ib5EnquHKCww,http://www.youtube.com/channel/UC3S81XKsDN4ib5EnquHKCww,0,,
UghyNmg6lhjEG3gCoAEC.7-H0Z7-7kQb8kz6dXwzbxT,,1,"2018-09-09 14:55:07","Dubravka Ranković","Gospod Salama -> salamica , plavamo plavamooo , prsno , leđno i još pa još ! Lepozdravćić",UCYwtTCCWgReFSG8ZpCpPYbw,http://www.youtube.com/channel/UCYwtTCCWgReFSG8ZpCpPYbw,1,UghyNmg6lhjEG3gCoAEC,"G. Realist"
UghyNmg6lhjEG3gCoAEC.7-H0Z7-7kQb8aKLJBEPzzN,,0,"2017-12-18 20:21:14",Qoikon,"Dej Salamar brez cefurju slovenija ne bi obstajala",UCGTUn4fPfwBNLaV3Vtvvw-w,http://www.youtube.com/channel/UCGTUn4fPfwBNLaV3Vtvvw-w,1,UghyNmg6lhjEG3gCoAEC,"G. Realist"
UgizZmQ50_PmiHgCoAEC,2,23,"2014-04-27 11:02:21",U5K0,"in ta baraba naj bi vodila največjo vladno stranko<br><br>pa lisica bo kure čuvala",UCLx15fGYHI612DRwBFLuw7A,http://www.youtube.com/channel/UCLx15fGYHI612DRwBFLuw7A,0,,
UgizZmQ50_PmiHgCoAEC.7-H0Z7-Fpee8UyXuKKY08p,,0,"2017-07-13 20:40:24","Monika Primc","lisica kuro tudi lahka čuva ampak sam svojo ostalim pa sperje perje",UCPpqY7oZL4XwOCIJjNe4uOQ,http://www.youtube.com/channel/UCPpqY7oZL4XwOCIJjNe4uOQ,1,UgizZmQ50_PmiHgCoAEC,U5K0
UgizZmQ50_PmiHgCoAEC.7-H0Z7-Fpee88mT533eMgi,,0,"2016-01-09 08:36:45","Rok M","+U5K0 Video je zmontiran in je samo za zabavo budala.",UCHTdm8Dm1_CAMiztP6jQy8Q,http://www.youtube.com/channel/UCHTdm8Dm1_CAMiztP6jQy8Q,1,UgizZmQ50_PmiHgCoAEC,U5K0
Ugik8MpuLRwsvXgCoAEC,7,24,"2014-04-26 19:11:22","andrej glasni","Tele vse na ič in podobne bi vas steral nazal na balkan če pa neb hotl pa metek v čelo. Sam sranje delat pri nas. Noben bosanc srb al pa hrvat ne bo jebu mater slovencem. Spizdite nazaj od koder ste pršl. Po 10 20 30 let ste že v sloveniji pa ne govorite slovensk oz. nočete govorit slovensk. take bi vas steral nazaj še predn bi vprašu zakaj",UC9xdsybZMM7tCGLYx7gw4AQ,http://www.youtube.com/channel/UC9xdsybZMM7tCGLYx7gw4AQ,0,,
Ugik8MpuLRwsvXgCoAEC.7-H0Z7-CJ4W8kz6N0j06uO,,1,"2018-09-09 14:52:44","Dubravka Ranković","andrej puzabu si Pahorja - obiski Srbija, Kroatija , Bosnija , Kosovas - mani mani maniii ! Ajde stani !",UCYwtTCCWgReFSG8ZpCpPYbw,http://www.youtube.com/channel/UCYwtTCCWgReFSG8ZpCpPYbw,1,Ugik8MpuLRwsvXgCoAEC,"andrej glasni"
Ugik8MpuLRwsvXgCoAEC.7-H0Z7-CJ4W8aFaZwDaLg_,,0,"2017-12-17 00:07:08","Booper Dooper","Ce pa teb kaj ne pase se pa presel v avstrijo ker tam pa majo naivne slovenceljne zlo radi :*",UC64P8zLbDcqx71D2B0e2Xrw,http://www.youtube.com/channel/UC64P8zLbDcqx71D2B0e2Xrw,1,Ugik8MpuLRwsvXgCoAEC,"andrej glasni"
Ugik8MpuLRwsvXgCoAEC.7-H0Z7-CJ4W8aFaWGiQ7cX,,0,"2017-12-17 00:06:38","Booper Dooper","Gospod Salamar stavim da si 10 letni janezek ki se tukaj sopiri za ekranom daj daj kak narod pa je slovenija kao neka avstrija sram vas bilo slovenci ni niti narod ""2 miljon"" al vsa vecja mesta so vec kot 50% cefurjev",UC64P8zLbDcqx71D2B0e2Xrw,http://www.youtube.com/channel/UC64P8zLbDcqx71D2B0e2Xrw,1,Ugik8MpuLRwsvXgCoAEC,"andrej glasni"
Ugik8MpuLRwsvXgCoAEC.7-H0Z7-CJ4W8aFaHsOW_sX,,0,"2017-12-17 00:04:40","Booper Dooper","govno jedno.. svinja prica kukuruz al kukuruzna nema",UC64P8zLbDcqx71D2B0e2Xrw,http://www.youtube.com/channel/UC64P8zLbDcqx71D2B0e2Xrw,1,Ugik8MpuLRwsvXgCoAEC,"andrej glasni"
